dataset,model,input_type,horizon,horizon_index,mean_mae,std_mae,mean_rmse,std_rmse,mean_wape,std_wape,num_runs
ETTh1,lstm,multivariate,48,19,1.9788065604410292,0.05776066407253514,2.5643080857970943,0.08698583207687649,25.14975170043728,0.734112362732851,3
ETTh1,lstm,multivariate,48,20,2.054542928249287,0.06459133796647827,2.6663075162448684,0.07312503458074668,26.101503579252654,0.8205869130013098,3
ETTh1,lstm,multivariate,48,21,2.019467960362484,0.11862553168201692,2.6232156864094285,0.14977893230490935,25.646367352837988,1.506492810312597,3
ETTh1,lstm,multivariate,48,22,2.1044768432351546,0.057151723583472556,2.7355252473545613,0.08141166048739096,26.71637384189788,0.7255422257902452,3
ETTh1,lstm,multivariate,48,23,2.1050598912279423,0.17149188439512442,2.7417676195643548,0.20555737712964597,26.71556571159515,2.1764239229748004,3
ETTh1,lstm,multivariate,48,24,2.1688142790171008,0.2561763246351512,2.8120267358952766,0.29912969834265096,27.518946205193288,3.250486943434257,3
ETTh1,lstm,multivariate,48,25,2.1813264619039665,0.25608540177959355,2.837806571594605,0.30687069350496543,27.67120360954898,3.2485698119167026,3
ETTh1,lstm,multivariate,48,26,2.187850956467454,0.17328183202036113,2.8382585718936064,0.19640352483190915,27.746709260110777,2.1975905620606797,3
ETTh1,lstm,multivariate,48,27,2.296255119013881,0.3021636141892848,2.9460807848573474,0.33874824070763376,29.114049027512305,3.831110143203544,3
ETTh1,lstm,multivariate,48,28,2.242154759309615,0.2347924445758354,2.8831905369117705,0.28111786899318114,28.420453817074346,2.97611384760978,3
ETTh1,lstm,multivariate,48,29,2.259763603951692,0.2023611222088005,2.9139119419216577,0.25582115322124904,28.635631949462844,2.564311862673648,3
ETTh1,lstm,multivariate,48,30,2.3469304585663116,0.24816402874743768,2.9971351656984275,0.28499857923613003,29.731642337582674,3.1438188195314747,3
ETTh1,lstm,multivariate,48,31,2.3439699884901555,0.09389271774959104,3.015162480280331,0.12799400169351993,29.686221721545394,1.189144933953809,3
ETTh1,lstm,multivariate,48,32,2.309946909711146,0.11031634261998043,2.9738301120953357,0.15546002737044157,29.247759242744937,1.3967878724506322,3
ETTh1,lstm,multivariate,48,33,2.4114566049525505,0.19681376670518455,3.064996266288657,0.25369907712981454,30.524904510743905,2.491324713344279,3
ETTh1,lstm,multivariate,48,34,2.3823333952194394,0.1620678196111592,3.0342392337677686,0.21240004444974522,30.14773957573412,2.0509213483926447,3
ETTh1,lstm,multivariate,48,35,2.3212356415603064,0.12282321543622535,2.9549387587990092,0.15904419087190275,29.366116454437016,1.5538451948739387,3
ETTh1,lstm,multivariate,48,36,2.400214204528577,0.08538012752976687,3.048020945959222,0.13387943936259056,30.356711808396245,1.0798452574337256,3
ETTh1,lstm,multivariate,48,37,2.4660342803208555,0.15175319068055754,3.12187240239679,0.1889950167890067,31.181367745554923,1.918818437737259,3
ETTh1,lstm,multivariate,48,38,2.515034134673551,0.05630097159778039,3.164370812726576,0.09972313506224818,31.792899602882496,0.7117084865272826,3
ETTh1,lstm,multivariate,48,39,2.4476128808632436,0.09986180703565044,3.0862260239758554,0.1595502395088069,30.932551906467967,1.2620380264196447,3
ETTh1,lstm,multivariate,48,40,2.4888079199472775,0.06484979550419964,3.126772524147737,0.1024387940606178,31.445138396254123,0.8193524209941949,3
ETTh1,lstm,multivariate,48,41,2.5130297297968522,0.09845720029499075,3.178260672630047,0.14778376455491712,31.742983703799126,1.243648360952028,3
ETTh1,lstm,multivariate,48,42,2.618216947655286,0.16330252265814774,3.2793092765405993,0.21607755295048914,33.06249909267097,2.06216276770001,3
ETTh1,lstm,multivariate,48,43,2.5902084874309725,0.11424347377554632,3.2502391213024127,0.17274578173076088,32.699772493620195,1.442252860906351,3
ETTh1,lstm,multivariate,48,44,2.6610993941207726,0.25193785256592116,3.346973702692692,0.2984934107629441,33.58597966708107,3.179730758024844,3
ETTh1,lstm,multivariate,48,45,2.7075112363987692,0.11892756001160036,3.408421942302112,0.15738676837720514,34.16430452069634,1.5006687032420059,3
ETTh1,lstm,multivariate,48,46,2.721408702054165,0.24488701797805965,3.4276119816086417,0.30842313983348557,34.33219058601956,3.0893954909891352,3
ETTh1,lstm,multivariate,48,47,2.6853896509235047,0.23333600766022072,3.396610550301965,0.3104954859539593,33.87104299904169,2.9430864701389203,3
ETTh1,lstm,multivariate,96,0,1.648860050533677,0.500695096341728,2.137712640446876,0.507107252237927,21.035260063580576,6.38759581851648,3
ETTh1,lstm,multivariate,96,1,1.715322263803231,0.601312000370274,2.1983396172351917,0.6069312986158033,21.881480204946868,7.670626628448225,3
ETTh1,lstm,multivariate,96,2,1.771740983419754,0.43856079834920547,2.2836983032612017,0.4107814221064904,22.599645189929266,5.594112530926316,3
ETTh1,lstm,multivariate,96,3,1.7887055727339891,0.402387132209739,2.319046154847555,0.3837746084771602,22.8154796965449,5.132569375881044,3
ETTh1,lstm,multivariate,96,4,1.8841672716100992,0.5624494790517495,2.407660932778405,0.5326188936432571,24.03214071575822,7.173919868869083,3
ETTh1,lstm,multivariate,96,5,1.8041895666544991,0.28106082289044965,2.375718562837248,0.3161946836748624,23.011039328716492,3.5847129197660834,3
ETTh1,lstm,multivariate,96,6,1.8792389361063744,0.3238919311512209,2.4490075781400464,0.33680566559855524,23.96686429525243,4.130754110657245,3
ETTh1,lstm,multivariate,96,7,1.9422218092030732,0.4642657728335316,2.490138324245519,0.5301966245681125,24.768632514216346,5.920656570611119,3
ETTh1,lstm,multivariate,96,8,1.93865696417435,0.3503101748602465,2.489339162209531,0.3746263326163393,24.721622418904072,4.4671316444493145,3
ETTh1,lstm,multivariate,96,9,1.9338902046031168,0.3357162899083107,2.5007706077914693,0.3724806499321842,24.658486812399502,4.280623423040027,3
ETTh1,lstm,multivariate,96,10,1.9417142837728496,0.3069063566924623,2.5231648709471717,0.3875095845014197,24.75561995829668,3.9128605029888406,3
ETTh1,lstm,multivariate,96,11,1.9786188188555045,0.28131415421497796,2.574947369927387,0.3294087046008136,25.22393164379659,3.5862637758876255,3
ETTh1,lstm,multivariate,96,12,2.0542393611178773,0.36182211642762324,2.6659141359781198,0.4397464124906211,26.185323480748497,4.61213495392794,3
ETTh1,lstm,multivariate,96,13,1.988310812507204,0.0946667331892031,2.5941325684263927,0.1403675133728537,25.34155405814151,1.2065528797264709,3
ETTh1,lstm,multivariate,96,14,1.990237051618814,0.14797722610188782,2.5984323739302453,0.173757299300493,25.362928836815257,1.8857732811469812,3
ETTh1,lstm,multivariate,96,15,2.08788439395282,0.21085843729213385,2.6920664860542822,0.28471036134318234,26.603477628294332,2.6867233336699483,3
ETTh1,lstm,multivariate,96,16,2.189818391307528,0.2586653581781096,2.8308349955309513,0.3374972200349908,27.89820404731385,3.295386946730141,3
ETTh1,lstm,multivariate,96,17,2.1879422248667915,0.2934649036091669,2.816249174724866,0.3537215238598855,27.867705505472333,3.7378471044727926,3
ETTh1,lstm,multivariate,96,18,2.1196832029382926,0.22184635690009777,2.7414246129588205,0.28144768201111814,26.99102583626249,2.82488474809392,3
ETTh1,lstm,multivariate,96,19,2.272768391743836,0.2798462842681857,2.914092766371978,0.3131043880034525,28.932864364716306,3.562507563513246,3
ETTh1,lstm,multivariate,96,20,2.3201349627590164,0.2028905724242185,2.985095425515912,0.2662164016819195,29.52822527639361,2.5821767376301703,3
ETTh1,lstm,multivariate,96,21,2.3341618537093223,0.4095482832057214,3.0039017967747577,0.5012453389877136,29.699720867562394,5.2110652368300014,3
ETTh1,lstm,multivariate,96,22,2.3697791414490923,0.17213798319889012,3.0643993367868245,0.1940451704950528,30.14529510770119,2.1897189539789528,3
ETTh1,lstm,multivariate,96,23,2.4720775947158953,0.3091421547718498,3.1913524683559125,0.34985098180819874,31.439856822487755,3.9316666696052125,3
ETTh1,lstm,multivariate,96,24,2.4146981558350413,0.2186727697644832,3.1227296960830615,0.23479743137770798,30.70635224379608,2.7807380720811916,3
ETTh1,lstm,multivariate,96,25,2.6278065660479695,0.352123355431549,3.3576048320023264,0.36032650554482437,33.411704794381365,4.4771338023482095,3
ETTh1,lstm,multivariate,96,26,2.573575547053435,0.23090105959072993,3.2866890041497587,0.24407054717809162,32.716311714297404,2.9353057264555327,3
ETTh1,lstm,multivariate,96,27,2.5149346160830905,0.3206804786304623,3.2275188598831295,0.34720186623065713,31.965291202144808,4.075909097879798,3
ETTh1,lstm,multivariate,96,28,2.565253106805878,0.24118847384148404,3.3061352601770317,0.27568355604957345,32.59945111225089,3.065043305463131,3
ETTh1,lstm,multivariate,96,29,2.550372902643362,0.21729030177328806,3.246264493960284,0.2527189614375268,32.404899017192626,2.760878724472295,3
ETTh1,lstm,multivariate,96,30,2.5136525014660624,0.215980838439198,3.21300336462544,0.2637776688890945,31.93313235794803,2.7437940195142008,3
ETTh1,lstm,multivariate,96,31,2.6061627614632705,0.22008062446783383,3.3205736378834376,0.24589916000797163,33.10325182550422,2.7954448745106126,3
ETTh1,lstm,multivariate,96,32,2.5596505428679386,0.2266204679996229,3.2354586731467285,0.28545841122043797,32.50699119849691,2.878029416628479,3
ETTh1,lstm,multivariate,96,33,2.583125671940427,0.20514435655792665,3.2812366211411277,0.24712681160881,32.7992487945462,2.604821307236699,3
ETTh1,lstm,multivariate,96,34,2.5250075488288037,0.06120110965743532,3.2180853755289043,0.10089736817635729,32.05433967171468,0.776932789034726,3
ETTh1,lstm,multivariate,96,35,2.637598176341594,0.12325230589758046,3.342590408281612,0.17749290773587548,33.476660760591976,1.5643306359185376,3
ETTh1,lstm,multivariate,96,36,2.539713605302788,0.1180321299269383,3.2286078347886966,0.16505696882005594,32.226263621805394,1.4977021530800563,3
ETTh1,lstm,multivariate,96,37,2.67128241767654,0.135046483403533,3.3666780742949083,0.1449204660493692,33.88856895896569,1.7132340763381595,3
ETTh1,lstm,multivariate,96,38,2.72075177545412,0.07346892006928661,3.4294040403073773,0.10478954770947638,34.50782891373438,0.9318207368640277,3
ETTh1,lstm,multivariate,96,39,2.8092324298326594,0.08513449089467529,3.539871293475981,0.10964161221821428,35.62088039368234,1.0794996830208532,3
ETTh1,lstm,multivariate,96,40,2.769390201281853,0.06985172726757541,3.476000642078386,0.09347902431517095,35.10646170670926,0.8854826551099867,3
ETTh1,lstm,multivariate,96,41,2.7153344255718643,0.11607416614894267,3.444139906714138,0.16696181458903137,34.412461620566454,1.471051871225216,3
ETTh1,lstm,multivariate,96,42,2.7696314688671535,0.11945284815111658,3.4810012333210136,0.14030018422710888,35.09194507092723,1.5134983960878212,3
ETTh1,lstm,multivariate,96,43,2.845184888815685,0.15272133428702256,3.5905242730509124,0.19688827075667906,36.041230134151554,1.9345894803077062,3
ETTh1,lstm,multivariate,96,44,2.8026605551512094,0.1250571258859721,3.551221957399679,0.18033302415300276,35.495256663332874,1.5838288988449434,3
ETTh1,lstm,multivariate,96,45,2.7470952543554006,0.17061501885640126,3.4907412531768642,0.23026313157693648,34.78522752986413,2.16042099068916,3
ETTh1,lstm,multivariate,96,46,2.8772139954240434,0.19288214395625713,3.639884021543064,0.2415021465153628,36.425672154363134,2.4418975270366827,3
ETTh1,lstm,multivariate,96,47,2.8944868155436367,0.09991644497232215,3.6918509856136033,0.13241895380806482,36.637610480887595,1.2647146194871937,3
ETTh1,lstm,multivariate,96,48,2.864750112396077,0.21814668760218128,3.634541585419212,0.2699323631296024,36.255233477300486,2.7607849833372637,3
ETTh1,lstm,multivariate,96,49,2.964119430786719,0.20101646763257144,3.772056380118975,0.21879366221026555,37.50784801921133,2.5436542937543067,3
ETTh1,lstm,multivariate,96,50,2.862151206108564,0.0378847782411143,3.6558402351150043,0.03728853041598541,36.212360169410566,0.47932381478571395,3
ETTh1,lstm,multivariate,96,51,2.9778844657128296,0.1747405122607117,3.7811436734699146,0.16791902210912052,37.67164682287022,2.210550120169691,3
ETTh1,lstm,multivariate,96,52,2.9261696958407764,0.05584544178709804,3.722481958516386,0.03726427496812973,37.01213141368937,0.7063701169544477,3
ETTh1,lstm,multivariate,96,53,2.8910643799605285,0.09463826300461381,3.6727506768781253,0.08298997757342526,36.56266416560741,1.1968695859693588,3
ETTh1,lstm,multivariate,96,54,2.909217141189268,0.1567573054791442,3.6873954181771205,0.18395683289615175,36.7859787159794,1.9821383633718006,3
ETTh1,lstm,multivariate,96,55,2.9156923150845855,0.11082002370275626,3.697057398311614,0.12511492319515732,36.86088757410886,1.4010135478060166,3
ETTh1,lstm,multivariate,96,56,2.8481434089261515,0.10529064780315163,3.5888981335605847,0.13149164511686648,36.00157206437154,1.3309122120429742,3
ETTh1,lstm,multivariate,96,57,2.86699176022152,0.07771685063373274,3.62236057206298,0.1240009239343496,36.23277976135697,0.9821784533279376,3
ETTh1,lstm,multivariate,96,58,2.9561043733247563,0.22135426856388005,3.7270134840441043,0.2771985732606553,37.34889605435529,2.796700157945319,3
ETTh1,lstm,multivariate,96,59,2.8281755857293547,0.07586167142380772,3.5666145198498924,0.10440210668557601,35.722362628913665,0.9582001025363807,3
ETTh1,lstm,multivariate,96,60,2.8935540787643372,0.06820601042807088,3.6563824863269954,0.087402026642984,36.53858995619532,0.8612769555160719,3
ETTh1,lstm,multivariate,96,61,2.8265461943268435,0.03740780384423784,3.5461807654455875,0.050165507274558,35.68253068013063,0.4722389151210073,3
ETTh1,lstm,multivariate,96,62,2.910469306647706,0.07340708449244673,3.6696945588477163,0.14228132699689955,36.73148500755275,0.9264317673180087,3
ETTh1,lstm,multivariate,96,63,2.8397137767524225,0.01944970733532641,3.5770639166562304,0.05914763660982614,35.828763887701776,0.24539760926160978,3
ETTh1,lstm,multivariate,96,64,2.898922045612854,0.0363951792729538,3.6396467463120152,0.04813230600930112,36.566632378851814,0.4590841422764664,3
ETTh1,lstm,multivariate,96,65,2.879557710915872,0.12242106939946244,3.6086165462039745,0.1376674574734716,36.312005469817024,1.5437629622086098,3
ETTh1,lstm,multivariate,96,66,2.93315639869389,0.07292124390505755,3.685959043026545,0.0854723826510006,36.97624814167619,0.9192670430508771,3
ETTh1,lstm,multivariate,96,67,2.9720543090135485,0.1923163913012529,3.7569626371894196,0.2423145146882574,37.453096108530694,2.423523777747624,3
ETTh1,lstm,multivariate,96,68,3.009678442496762,0.14205830996685523,3.8124039722928997,0.16270923652933528,37.912940946999356,1.7895095505073084,3
ETTh1,lstm,multivariate,96,69,2.9251581964744857,0.05590130233755083,3.717945177073981,0.10014122863603418,36.83614794469076,0.7039580442824356,3
ETTh1,lstm,multivariate,96,70,3.054976162407194,0.1370062728124469,3.8838660341598654,0.1424343994794163,38.45893176326172,1.7247646518723958,3
ETTh1,lstm,multivariate,96,71,3.0252944642935398,0.07681082152040762,3.870204931343626,0.06441568217380837,38.074112674606546,0.9666840394262306,3
ETTh1,lstm,multivariate,96,72,3.0140890411410517,0.136025595624068,3.8624494670056553,0.16480773252193845,37.924323322212246,1.7115216565037936,3
ETTh1,lstm,multivariate,96,73,3.060196342362086,0.11395663526449465,3.918830328283679,0.10129769341746521,38.49504933268,1.4334917781474437,3
ETTh1,lstm,multivariate,96,74,3.0239773939658825,0.29658800781152295,3.841812085849126,0.3642871567329809,38.03055299932483,3.7299901687583685,3
ETTh1,lstm,multivariate,96,75,3.0204359744121434,0.1827639278025939,3.8533977775646697,0.2133701996530726,37.977957380414935,2.298012843035039,3
ETTh1,lstm,multivariate,96,76,3.0030610183069624,0.2319665039842732,3.826058734692953,0.2656942414553772,37.750367584248984,2.915964990140732,3
ETTh1,lstm,multivariate,96,77,2.9496665537324023,0.13406611264475526,3.7146221677169025,0.17630585892410616,37.06951194977315,1.684856669122761,3
ETTh1,lstm,multivariate,96,78,2.9473386266614514,0.2109399013728322,3.728241775712783,0.26429825698987913,37.03031848993097,2.650245770679762,3
ETTh1,lstm,multivariate,96,79,2.945330137682888,0.15417767463711987,3.7486700184150394,0.20091886737388973,36.9956535552621,1.936592358138197,3
ETTh1,lstm,multivariate,96,80,2.9040739792667067,0.10362647608251925,3.6868125820165183,0.11728412838820863,36.468249120275466,1.301301610156577,3
ETTh1,lstm,multivariate,96,81,2.929397792434458,0.12452574124374197,3.6930967950455424,0.16814173696679927,36.77688607670998,1.5633482796930263,3
ETTh1,lstm,multivariate,96,82,2.935532082234195,0.13165415063297325,3.6550505098625248,0.20117845797813202,36.844810110298845,1.652433713690745,3
ETTh1,lstm,multivariate,96,83,2.9054444555153416,0.12427632399337014,3.627609793449048,0.1896847536906835,36.45739787789691,1.5594142169980327,3
ETTh1,lstm,multivariate,96,84,2.973188198908064,0.12174996606429704,3.734150603642115,0.17651035121970896,37.29824948928536,1.527337089272028,3
ETTh1,lstm,multivariate,96,85,2.9858344342161254,0.08799988476843495,3.736935835467541,0.1303957314407245,37.44806539649065,1.1036865949190313,3
ETTh1,lstm,multivariate,96,86,2.943279739617598,0.09780281319013649,3.6684576148755643,0.17477761061286567,36.90653947502299,1.226374556649869,3
ETTh1,lstm,multivariate,96,87,2.9000085302495617,0.04402107511451899,3.626941362468948,0.08708438840501694,36.35577290073024,0.5518674145319594,3
ETTh1,lstm,multivariate,96,88,2.9115504610347394,0.07566716435311918,3.6496367608813656,0.12819056193439862,36.49226094533813,0.9483833248029916,3
ETTh1,lstm,multivariate,96,89,2.9742245403730823,0.1372989514970116,3.7478853950529376,0.19212733712460317,37.26911523478586,1.7204519616785652,3
ETTh1,lstm,multivariate,96,90,2.893449256186152,0.046904933271338184,3.644489326295057,0.06817801351298919,36.24753620866841,0.5875991305128356,3
ETTh1,lstm,multivariate,96,91,2.983993225703309,0.1466354051521691,3.763921466571855,0.20948785524603192,37.371423054159756,1.836456501796594,3
ETTh1,lstm,multivariate,96,92,3.012168981763113,0.07846460396725372,3.8326383494807352,0.07818160255580028,37.713804798341535,0.9824145907870275,3
ETTh1,lstm,multivariate,96,93,2.989734458775344,0.16694115478049787,3.815106688078135,0.22327744490972332,37.42490783826151,2.089736536211411,3
ETTh1,lstm,multivariate,96,94,3.019393752477217,0.10609564367287304,3.876120626043424,0.14803473778035972,37.79031774923319,1.3278785130020974,3
ETTh1,lstm,multivariate,96,95,3.0234345196907477,0.06953565863463734,3.8908532384596697,0.06433681987851796,37.83502612197429,0.8701638628903704,3
ETTh1,lstm_regularized,multivariate,96,0,1.9299604031615625,0.07552923285830465,2.4779635052070357,0.07088235040248132,24.621385532250855,0.9635608886654424,3
ETTh1,lstm_regularized,multivariate,96,1,1.9983191886275755,0.10014142674225839,2.560986056834077,0.04805191518410333,25.491525815195573,1.2774524607973143,3
ETTh1,lstm_regularized,multivariate,96,2,1.990146946596252,0.1363820594711668,2.5817645717644404,0.2125296896524893,25.385547486791257,1.7396369916166183,3
ETTh1,lstm_regularized,multivariate,96,3,2.0752680216788604,0.12870237696812853,2.7030930996060007,0.20234221104293557,26.470670263039676,1.64163768111103,3
ETTh1,lstm_regularized,multivariate,96,4,2.116364520391182,0.09408438664449323,2.7365697320372036,0.1342171082021333,26.99376574799349,1.2000257371332559,3
ETTh1,lstm_regularized,multivariate,96,5,2.1238329675630365,0.08184948589695272,2.7663307604349097,0.11473777362182411,27.087843122183717,1.043926743519791,3
ETTh1,lstm_regularized,multivariate,96,6,2.130196547412569,0.09569323458869156,2.7764164002378124,0.15353408902226928,27.167450925549776,1.2204231847775535,3
ETTh1,lstm_regularized,multivariate,96,7,2.185009113620571,0.08048994327926115,2.843355868237795,0.0876274235210895,27.86483372755851,1.0264666047551767,3
ETTh1,lstm_regularized,multivariate,96,8,2.214062012076786,0.10762576714885749,2.8822282820964005,0.15136703719145775,28.233568953191455,1.3724364996837375,3
ETTh1,lstm_regularized,multivariate,96,9,2.2662523680570277,0.07079231556441037,2.9566116771359527,0.07958792948371392,28.896342718056133,0.9026527853593862,3
ETTh1,lstm_regularized,multivariate,96,10,2.2737322487118523,0.06763747852561645,2.96077663711347,0.07361239343584075,28.988637466612317,0.8623347561022979,3
ETTh1,lstm_regularized,multivariate,96,11,2.3006497662246126,0.10222815550916438,2.981450932909581,0.12762920197555722,29.329263366216953,1.303230304928625,3
ETTh1,lstm_regularized,multivariate,96,12,2.406803408455667,0.09402729980357268,3.095307203959544,0.12216099109319688,30.679446123884926,1.1985629853952502,3
ETTh1,lstm_regularized,multivariate,96,13,2.2887147635774236,0.06165975591060793,2.9513372765389523,0.08611926709392674,29.170282905481958,0.7858701103426289,3
ETTh1,lstm_regularized,multivariate,96,14,2.2937755172750323,0.07260251173559394,2.9405596901435427,0.10233246149078072,29.23112358146282,0.92522261960009,3
ETTh1,lstm_regularized,multivariate,96,15,2.4118823549116315,0.07557597908001755,3.0802699261570115,0.08636374436283609,30.73180606014883,0.962976625772469,3
ETTh1,lstm_regularized,multivariate,96,16,2.5255606088121616,0.0831383880433942,3.2161404539936584,0.09465843465984158,32.17554728656264,1.059179940677388,3
ETTh1,lstm_regularized,multivariate,96,17,2.484682471554144,0.08367627940990205,3.159189337002547,0.09440672368156276,31.64727048315716,1.0657803875651892,3
ETTh1,lstm_regularized,multivariate,96,18,2.3741392440861664,0.025299428559840086,3.037434867804873,0.024050128296378256,30.23114661058146,0.3221507482602783,3
ETTh1,lstm_regularized,multivariate,96,19,2.532133948985375,0.0883307806221205,3.215584560292248,0.0946820181890097,32.23464756260332,1.124471153441396,3
ETTh1,lstm_regularized,multivariate,96,20,2.488656960622223,0.08343211542179396,3.1728372975188894,0.10649428308164445,31.672995126771298,1.0618357720583584,3
ETTh1,lstm_regularized,multivariate,96,21,2.590367468828988,0.1176771743978231,3.3081209775230582,0.1557481687669495,32.95966414941495,1.49731657491736,3
ETTh1,lstm_regularized,multivariate,96,22,2.5292409956880397,0.08766667937503515,3.2350167436161095,0.118984263158923,32.17376458419209,1.1151832146081972,3
ETTh1,lstm_regularized,multivariate,96,23,2.5463756660961905,0.143793669901112,3.2670885029101746,0.17597867143565754,32.38477891205991,1.8287663798799905,3
ETTh1,lstm_regularized,multivariate,96,24,2.4938076777384377,0.0743935560104342,3.200798775171732,0.10224490682535253,31.71234334025424,0.946020822521814,3
ETTh1,lstm_regularized,multivariate,96,25,2.67666670283508,0.22016708284202302,3.4001227960280023,0.2426731962187522,34.032945523298174,2.7993527653068124,3
ETTh1,lstm_regularized,multivariate,96,26,2.621680166574569,0.13440251511995244,3.3464241326315416,0.16143269673378502,33.32783669127079,1.7085780073114138,3
ETTh1,lstm_regularized,multivariate,96,27,2.6600973302462294,0.16639887816636784,3.395802237665025,0.20095292539931456,33.8103365565029,2.114960986374383,3
ETTh1,lstm_regularized,multivariate,96,28,2.6541455113757393,0.0972063425618038,3.3923276322232483,0.12742118910803218,33.72910322702169,1.2353063343873911,3
ETTh1,lstm_regularized,multivariate,96,29,2.6418785081553704,0.14117979568704592,3.3723228802586944,0.17012726915224985,33.56756425059843,1.793822784803305,3
ETTh1,lstm_regularized,multivariate,96,30,2.6854118540842413,0.1453435519801966,3.4229532856463014,0.17197799645644238,34.11514205804491,1.8464266162689345,3
ETTh1,lstm_regularized,multivariate,96,31,2.7364788445668253,0.10105640813964005,3.4797829094297135,0.11588993252732352,34.7585153338617,1.2836096719259293,3
ETTh1,lstm_regularized,multivariate,96,32,2.653902165228791,0.0978970581238325,3.3853774763880105,0.1130940171143447,33.703965788276435,1.2432708111883646,3
ETTh1,lstm_regularized,multivariate,96,33,2.7515201522133683,0.10240987756166753,3.4978692590648564,0.12914740841636999,34.937438397203636,1.300349839596041,3
ETTh1,lstm_regularized,multivariate,96,34,2.714552482876775,0.1633374255922507,3.441323377179119,0.18586118970038729,34.46056523006779,2.0735277894380704,3
ETTh1,lstm_regularized,multivariate,96,35,2.7981289961560676,0.08744329090609787,3.5469471286205914,0.08574631814048315,35.514134036374564,1.1098390238931075,3
ETTh1,lstm_regularized,multivariate,96,36,2.7588563275371123,0.10497435262411758,3.4973976327346787,0.11662002108205312,35.00695161858504,1.3320128514214367,3
ETTh1,lstm_regularized,multivariate,96,37,2.786459608358998,0.12733477592822365,3.517353104553776,0.14281072159457567,35.349736128379924,1.6154013916175036,3
ETTh1,lstm_regularized,multivariate,96,38,2.7558836469574577,0.028721905560409825,3.474794717565049,0.031095243869591255,34.95341333719916,0.36428556698805237,3
ETTh1,lstm_regularized,multivariate,96,39,2.773142610284649,0.05957534553565342,3.4812869839422187,0.07501078406055688,35.16326388182048,0.7554114195756388,3
ETTh1,lstm_regularized,multivariate,96,40,2.828052738106224,0.07174288960022954,3.5451654810828104,0.0782029174903981,35.850103430324076,0.9094561702837465,3
ETTh1,lstm_regularized,multivariate,96,41,2.8851869550853375,0.04928573061228805,3.6043568790768603,0.05431423756178006,36.56506705951069,0.6246167312447123,3
ETTh1,lstm_regularized,multivariate,96,42,2.8523589252186987,0.04316640794511318,3.565781088665949,0.052292875733640755,36.140123280475585,0.5469295224099743,3
ETTh1,lstm_regularized,multivariate,96,43,2.9602511119735575,0.0798361351651648,3.7048792843697753,0.08147792659606698,37.49882547208643,1.011320048767257,3
ETTh1,lstm_regularized,multivariate,96,44,2.86997328712749,0.09163310700812143,3.602845325316991,0.10026610338497301,36.34776186372784,1.1605189383829764,3
ETTh1,lstm_regularized,multivariate,96,45,2.885271853190846,0.08043994838149587,3.629143710584588,0.07470268667358278,36.53489544624716,1.018574766384442,3
ETTh1,lstm_regularized,multivariate,96,46,2.8831239145505374,0.07389739914444707,3.6471448275097207,0.11403527759308482,36.50049202417568,0.9355447452211604,3
ETTh1,lstm_regularized,multivariate,96,47,2.8259746467426843,0.08255739686017127,3.567882709588483,0.07609663583015534,35.77040247004071,1.0449886080793611,3
ETTh1,lstm_regularized,multivariate,96,48,2.816451009041014,0.06039899261252431,3.5676396403441326,0.09404732333349608,35.64397762594197,0.7643876404735691,3
ETTh1,lstm_regularized,multivariate,96,49,2.913303154104797,0.09975089891139449,3.687007295332745,0.11734283533941389,36.864820898613196,1.262243861461166,3
ETTh1,lstm_regularized,multivariate,96,50,2.9093168067105726,0.12190234294220688,3.6740738823042225,0.12758769289688388,36.80910632068352,1.5423264636392382,3
ETTh1,lstm_regularized,multivariate,96,51,2.9198386543913983,0.05699812508078271,3.6806246872988306,0.07991529402766132,36.937339858034875,0.7210532384086427,3
ETTh1,lstm_regularized,multivariate,96,52,2.9099543642461136,0.1594750705393393,3.6738569599005526,0.1978450171360254,36.80702916526158,2.017146263389704,3
ETTh1,lstm_regularized,multivariate,96,53,2.932494470937492,0.10096403498116423,3.698950572139371,0.12764873964811815,37.08662154035184,1.2768702521496087,3
ETTh1,lstm_regularized,multivariate,96,54,2.957330762691653,0.1377063469921596,3.7352713920909135,0.16890849323982396,37.394357730208604,1.7412460135024677,3
ETTh1,lstm_regularized,multivariate,96,55,2.904709162331955,0.05926513721796246,3.6790218106989836,0.07338647727571859,36.72203590010696,0.7492442013697425,3
ETTh1,lstm_regularized,multivariate,96,56,2.9925418459382525,0.11319955369872373,3.776561870215285,0.13303008122650103,37.82682100365645,1.430883668767171,3
ETTh1,lstm_regularized,multivariate,96,57,2.983339669166281,0.173281492548229,3.7551738087407167,0.19558209467121623,37.70317399791531,2.189915661192585,3
ETTh1,lstm_regularized,multivariate,96,58,3.0236261702031855,0.10701666093609928,3.8093743051312643,0.1284215834650374,38.20200009079341,1.3521018342431397,3
ETTh1,lstm_regularized,multivariate,96,59,2.919560055829869,0.0989984005905935,3.6710545881667223,0.11840607252619213,36.87662942764209,1.2504374846541326,3
ETTh1,lstm_regularized,multivariate,96,60,2.9625195241642825,0.042010301509264984,3.716424942971912,0.05149955115813377,37.409456738713196,0.5304885061760048,3
ETTh1,lstm_regularized,multivariate,96,61,2.970925711950006,0.08025987935888436,3.710589750575513,0.08749593356858043,37.50518851516307,1.0132067232281763,3
ETTh1,lstm_regularized,multivariate,96,62,2.9702084686017507,0.0634621996061255,3.715393365652748,0.06648300029483353,37.48542119463667,0.8009226649648618,3
