dataset,model,input_type,horizon,model_seed,aggregation_method,anomaly_type,injection_seed,anomaly_ratio,magnitude_scale,detector_type,threshold_method,threshold_value,tp,fp,tn,fn,precision,recall,f1,false_positive_rate,true_negative_rate,num_points,num_true_anomaly,num_predicted_anomaly
ETTh1,nlinear,multivariate,96,42,first,frozen,3407,0.02,3.0,rolling_zscore,iqr,3.4135957703118494,0,99,3116,79,0.0,0.0,0.0,0.030793157076205287,0.9692068429237947,3294,79,99
ETTh1,nlinear,multivariate,96,42,first,frozen,3407,0.02,3.0,rolling_zscore,mad,3.9017446344143556,0,54,3161,79,0.0,0.0,0.0,0.016796267496111975,0.983203732503888,3294,79,54
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,residual,percentile,5.992807184,67,56,3264,2,0.5447154471544715,0.9710144927536232,0.6979166666666665,0.016867469879518072,0.983132530120482,3389,69,123
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,residual,mean_std,5.365795180436031,68,93,3227,1,0.422360248447205,0.9855072463768116,0.591304347826087,0.028012048192771085,0.971987951807229,3389,69,161
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,residual,iqr,4.3813519,69,242,3078,0,0.22186495176848875,1.0,0.3631578947368421,0.07289156626506024,0.9271084337349398,3389,69,311
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,residual,mad,4.74709554068,68,172,3148,1,0.2833333333333333,0.9855072463768116,0.4401294498381877,0.051807228915662654,0.9481927710843373,3389,69,240
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,raw_zscore,percentile,2.5959610325058784,43,1044,2276,26,0.03955841766329347,0.6231884057971014,0.07439446366782007,0.3144578313253012,0.6855421686746987,3389,69,1087
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,43,974,2346,26,0.04228121927236971,0.6231884057971014,0.07918968692449355,0.2933734939759036,0.7066265060240964,3389,69,1017
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,raw_zscore,iqr,2.348299742065045,46,1300,2020,23,0.03417533432392273,0.6666666666666666,0.06501766784452295,0.39156626506024095,0.608433734939759,3389,69,1346
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,raw_zscore,mad,2.405839126295464,46,1234,2086,23,0.0359375,0.6666666666666666,0.06819866567828022,0.3716867469879518,0.6283132530120482,3389,69,1280
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,diff_score,percentile,1.7589997560000001,34,102,3218,35,0.25,0.4927536231884058,0.33170731707317075,0.03072289156626506,0.9692771084337349,3389,69,136
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,diff_score,mean_std,1.600803993648972,34,129,3191,35,0.2085889570552147,0.4927536231884058,0.29310344827586204,0.03885542168674699,0.9611445783132531,3389,69,163
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,diff_score,iqr,1.197497999999999,34,214,3106,35,0.13709677419354838,0.4927536231884058,0.21451104100946372,0.06445783132530121,0.9355421686746987,3389,69,248
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,diff_score,mad,1.376902775639996,34,178,3142,35,0.16037735849056603,0.4927536231884058,0.24199288256227755,0.053614457831325305,0.9463855421686747,3389,69,212
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,rolling_zscore,percentile,4.404908469929304,35,29,3291,34,0.546875,0.5072463768115942,0.5263157894736842,0.008734939759036145,0.9912650602409638,3389,69,64
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,rolling_zscore,mean_std,10476637.59989749,0,2,3318,69,0.0,0.0,0.0,0.0006024096385542169,0.9993975903614458,3389,69,2
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,rolling_zscore,iqr,3.4079083625536355,49,73,3247,20,0.4016393442622951,0.7101449275362319,0.5130890052356021,0.021987951807228914,0.9780120481927711,3389,69,122
ETTh1,nlinear,multivariate,96,42,mean,spike,42,0.02,3.0,rolling_zscore,mad,3.8508041317753516,41,48,3272,28,0.4606741573033708,0.5942028985507246,0.5189873417721519,0.014457831325301205,0.9855421686746988,3389,69,89
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,residual,percentile,5.992807184,65,57,3263,4,0.5327868852459017,0.9420289855072463,0.680628272251309,0.01716867469879518,0.9828313253012049,3389,69,122
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,residual,mean_std,5.365795180436031,67,95,3225,2,0.41358024691358025,0.9710144927536232,0.5800865800865801,0.0286144578313253,0.9713855421686747,3389,69,162
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,residual,iqr,4.3813519,69,242,3078,0,0.22186495176848875,1.0,0.3631578947368421,0.07289156626506024,0.9271084337349398,3389,69,311
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,residual,mad,4.74709554068,69,174,3146,0,0.2839506172839506,1.0,0.4423076923076923,0.05240963855421687,0.9475903614457831,3389,69,243
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,raw_zscore,percentile,2.5959610325058784,49,1042,2278,20,0.044912923923006415,0.7101449275362319,0.08448275862068964,0.31385542168674696,0.686144578313253,3389,69,1091
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,49,972,2348,20,0.047992164544564155,0.7101449275362319,0.08990825688073396,0.2927710843373494,0.7072289156626506,3389,69,1021
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,raw_zscore,iqr,2.348299742065045,49,1294,2026,20,0.03648548026805659,0.7101449275362319,0.06940509915014165,0.3897590361445783,0.6102409638554217,3389,69,1343
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,raw_zscore,mad,2.405839126295464,49,1229,2091,20,0.03834115805946792,0.7101449275362319,0.07275426874536006,0.3701807228915663,0.6298192771084338,3389,69,1278
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,diff_score,percentile,1.7589997560000001,34,104,3216,35,0.2463768115942029,0.4927536231884058,0.32850241545893716,0.03132530120481928,0.9686746987951808,3389,69,138
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,diff_score,mean_std,1.600803993648972,34,132,3188,35,0.20481927710843373,0.4927536231884058,0.28936170212765955,0.03975903614457831,0.9602409638554217,3389,69,166
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,diff_score,iqr,1.197497999999999,35,216,3104,34,0.1394422310756972,0.5072463768115942,0.21874999999999997,0.06506024096385542,0.9349397590361446,3389,69,251
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,diff_score,mad,1.376902775639996,34,180,3140,35,0.1588785046728972,0.4927536231884058,0.2402826855123675,0.05421686746987952,0.9457831325301205,3389,69,214
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,rolling_zscore,percentile,4.404908469929304,35,24,3296,34,0.5932203389830508,0.5072463768115942,0.546875,0.007228915662650603,0.9927710843373494,3389,69,59
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,rolling_zscore,mean_std,10476637.59989749,0,2,3318,69,0.0,0.0,0.0,0.0006024096385542169,0.9993975903614458,3389,69,2
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,rolling_zscore,iqr,3.4079083625536355,43,70,3250,26,0.3805309734513274,0.6231884057971014,0.47252747252747246,0.02108433734939759,0.9789156626506024,3389,69,113
ETTh1,nlinear,multivariate,96,42,mean,spike,2024,0.02,3.0,rolling_zscore,mad,3.8508041317753516,41,39,3281,28,0.5125,0.5942028985507246,0.5503355704697986,0.011746987951807229,0.9882530120481928,3389,69,80
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,residual,percentile,5.992807184,63,57,3264,5,0.525,0.9264705882352942,0.6702127659574468,0.017163504968383016,0.982836495031617,3389,68,120
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,residual,mean_std,5.365795180436031,68,95,3226,0,0.4171779141104294,1.0,0.5887445887445887,0.028605841613971696,0.9713941583860283,3389,68,163
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,residual,iqr,4.3813519,68,243,3078,0,0.21864951768488747,1.0,0.35883905013192613,0.07317073170731707,0.926829268292683,3389,68,311
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,residual,mad,4.74709554068,68,176,3145,0,0.2786885245901639,1.0,0.43589743589743585,0.05299608551641072,0.9470039144835892,3389,68,244
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,raw_zscore,percentile,2.5959610325058784,50,1047,2274,18,0.04557885141294439,0.7352941176470589,0.08583690987124462,0.3152664859981933,0.6847335140018067,3389,68,1097
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,50,976,2345,18,0.04873294346978557,0.7352941176470589,0.09140767824497258,0.29388738331827763,0.7061126166817224,3389,68,1026
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,raw_zscore,iqr,2.348299742065045,50,1300,2021,18,0.037037037037037035,0.7352941176470589,0.07052186177715092,0.3914483589280337,0.6085516410719662,3389,68,1350
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,raw_zscore,mad,2.405839126295464,50,1234,2087,18,0.03894080996884735,0.7352941176470589,0.07396449704142012,0.3715748268593797,0.6284251731406203,3389,68,1284
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,diff_score,percentile,1.7589997560000001,35,105,3216,33,0.25,0.5147058823529411,0.3365384615384615,0.031616982836495035,0.9683830171635049,3389,68,140
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,diff_score,mean_std,1.600803993648972,36,132,3189,32,0.21428571428571427,0.5294117647058824,0.30508474576271183,0.03974706413730804,0.960252935862692,3389,68,168
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,diff_score,iqr,1.197497999999999,38,217,3104,30,0.14901960784313725,0.5588235294117647,0.23529411764705882,0.0653417645287564,0.9346582354712436,3389,68,255
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,diff_score,mad,1.376902775639996,38,179,3142,30,0.17511520737327188,0.5588235294117647,0.26666666666666666,0.05389942788316772,0.9461005721168323,3389,68,217
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,rolling_zscore,percentile,4.404908469929304,36,23,3298,32,0.6101694915254238,0.5294117647058824,0.5669291338582677,0.006925624811803674,0.9930743751881963,3389,68,59
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,rolling_zscore,mean_std,10476637.59989749,0,1,3320,68,0.0,0.0,0.0,0.00030111412225233364,0.9996988858777477,3389,68,1
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,rolling_zscore,iqr,3.4079083625536355,49,67,3254,19,0.4224137931034483,0.7205882352941176,0.532608695652174,0.020174646190906354,0.9798253538090936,3389,68,116
ETTh1,nlinear,multivariate,96,42,mean,spike,3407,0.02,3.0,rolling_zscore,mad,3.8508041317753516,44,37,3284,24,0.5432098765432098,0.6470588235294118,0.5906040268456375,0.011141222523336344,0.9888587774766636,3389,68,81
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,residual,percentile,5.992807184,77,57,3255,0,0.5746268656716418,1.0,0.7298578199052133,0.017210144927536232,0.9827898550724637,3389,77,134
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,residual,mean_std,5.365795180436031,77,95,3217,0,0.4476744186046512,1.0,0.6184738955823293,0.028683574879227052,0.971316425120773,3389,77,172
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,residual,iqr,4.3813519,77,240,3072,0,0.24290220820189273,1.0,0.3908629441624365,0.07246376811594203,0.927536231884058,3389,77,317
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,residual,mad,4.74709554068,77,174,3138,0,0.30677290836653387,1.0,0.46951219512195125,0.05253623188405797,0.947463768115942,3389,77,251
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,raw_zscore,percentile,2.5959610325058784,44,1036,2276,33,0.040740740740740744,0.5714285714285714,0.07605877268798618,0.31280193236714976,0.6871980676328503,3389,77,1080
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,43,966,2346,34,0.04261645193260654,0.5584415584415584,0.07918968692449355,0.2916666666666667,0.7083333333333334,3389,77,1009
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,raw_zscore,iqr,2.348299742065045,52,1293,2019,25,0.038661710037174724,0.6753246753246753,0.07313642756680733,0.3903985507246377,0.6096014492753623,3389,77,1345
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,raw_zscore,mad,2.405839126295464,52,1226,2086,25,0.0406885758998435,0.6753246753246753,0.07675276752767526,0.37016908212560384,0.6298309178743962,3389,77,1278
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,diff_score,percentile,1.7589997560000001,7,77,3235,70,0.08333333333333333,0.09090909090909091,0.08695652173913043,0.0232487922705314,0.9767512077294686,3389,77,84
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,diff_score,mean_std,1.600803993648972,7,105,3207,70,0.0625,0.09090909090909091,0.07407407407407407,0.03170289855072464,0.9682971014492754,3389,77,112
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,diff_score,iqr,1.197497999999999,9,190,3122,68,0.04522613065326633,0.11688311688311688,0.06521739130434782,0.057367149758454104,0.9426328502415459,3389,77,199
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,diff_score,mad,1.376902775639996,8,153,3159,69,0.049689440993788817,0.1038961038961039,0.06722689075630252,0.04619565217391304,0.9538043478260869,3389,77,161
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,rolling_zscore,percentile,4.404908469929304,6,30,3282,71,0.16666666666666666,0.07792207792207792,0.10619469026548672,0.009057971014492754,0.9909420289855072,3389,77,36
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,rolling_zscore,mean_std,10476637.59989749,0,2,3310,77,0.0,0.0,0.0,0.0006038647342995169,0.9993961352657005,3389,77,2
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,rolling_zscore,iqr,3.4079083625536355,10,88,3224,67,0.10204081632653061,0.12987012987012986,0.11428571428571428,0.026570048309178744,0.9734299516908212,3389,77,98
ETTh1,nlinear,multivariate,96,42,mean,level_shift,42,0.02,3.0,rolling_zscore,mad,3.8508041317753516,10,53,3259,67,0.15873015873015872,0.12987012987012986,0.14285714285714285,0.0160024154589372,0.9839975845410628,3389,77,63
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,residual,percentile,5.992807184,90,57,3242,0,0.6122448979591837,1.0,0.759493670886076,0.017277963019096697,0.9827220369809033,3389,90,147
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,residual,mean_std,5.365795180436031,90,95,3204,0,0.4864864864864865,1.0,0.6545454545454547,0.028796605031827828,0.9712033949681722,3389,90,185
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,residual,iqr,4.3813519,90,247,3052,0,0.26706231454005935,1.0,0.42154566744730676,0.07487117308275235,0.9251288269172476,3389,90,337
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,residual,mad,4.74709554068,90,176,3123,0,0.3383458646616541,1.0,0.5056179775280898,0.05334949984843892,0.946650500151561,3389,90,266
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,raw_zscore,percentile,2.5959610325058784,90,1015,2284,0,0.08144796380090498,1.0,0.1506276150627615,0.3076689906032131,0.6923310093967869,3389,90,1105
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,90,946,2353,0,0.08687258687258688,1.0,0.15985790408525757,0.2867535616853592,0.7132464383146409,3389,90,1036
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,raw_zscore,iqr,2.348299742065045,90,1264,2035,0,0.06646971935007386,1.0,0.12465373961218837,0.383146408002425,0.6168535919975751,3389,90,1354
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,raw_zscore,mad,2.405839126295464,90,1199,2100,0,0.06982156710628394,1.0,0.13052936910804933,0.36344346771749014,0.6365565322825099,3389,90,1289
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,diff_score,percentile,1.7589997560000001,6,78,3221,84,0.07142857142857142,0.06666666666666667,0.0689655172413793,0.023643528341921793,0.9763564716580782,3389,90,84
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,diff_score,mean_std,1.600803993648972,8,104,3195,82,0.07142857142857142,0.08888888888888889,0.07920792079207921,0.031524704455895725,0.9684752955441043,3389,90,112
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,diff_score,iqr,1.197497999999999,12,187,3112,78,0.06030150753768844,0.13333333333333333,0.08304498269896192,0.05668384358896635,0.9433161564110336,3389,90,199
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,diff_score,mad,1.376902775639996,11,150,3149,79,0.06832298136645963,0.12222222222222222,0.08764940239043825,0.04546832373446499,0.954531676265535,3389,90,161
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,rolling_zscore,percentile,4.404908469929304,8,32,3267,82,0.2,0.08888888888888889,0.12307692307692307,0.009699909063352531,0.9903000909366475,3389,90,40
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,rolling_zscore,mean_std,10476637.59989749,0,2,3297,90,0.0,0.0,0.0,0.0006062443164595332,0.9993937556835405,3389,90,2
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,rolling_zscore,iqr,3.4079083625536355,11,93,3206,79,0.10576923076923077,0.12222222222222222,0.1134020618556701,0.028190360715368293,0.9718096392846317,3389,90,104
ETTh1,nlinear,multivariate,96,42,mean,level_shift,2024,0.02,3.0,rolling_zscore,mad,3.8508041317753516,10,55,3244,80,0.15384615384615385,0.1111111111111111,0.12903225806451615,0.016671718702637162,0.9833282812973628,3389,90,65
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,residual,percentile,5.992807184,79,57,3253,0,0.5808823529411765,1.0,0.7348837209302326,0.017220543806646525,0.9827794561933535,3389,79,136
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,residual,mean_std,5.365795180436031,79,95,3215,0,0.4540229885057471,1.0,0.6245059288537549,0.028700906344410877,0.9712990936555891,3389,79,174
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,residual,iqr,4.3813519,79,247,3063,0,0.24233128834355827,1.0,0.39012345679012345,0.07462235649546828,0.9253776435045318,3389,79,326
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,residual,mad,4.74709554068,79,176,3134,0,0.30980392156862746,1.0,0.47305389221556887,0.053172205438066465,0.9468277945619336,3389,79,255
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,raw_zscore,percentile,2.5959610325058784,59,1023,2287,20,0.054528650646950096,0.7468354430379747,0.10163652024117141,0.30906344410876135,0.6909365558912387,3389,79,1082
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,raw_zscore,mean_std,2.6485837154866365,59,957,2353,20,0.058070866141732284,0.7468354430379747,0.10776255707762557,0.2891238670694864,0.7108761329305135,3389,79,1016
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,raw_zscore,iqr,2.348299742065045,60,1275,2035,19,0.0449438202247191,0.759493670886076,0.08486562942008487,0.3851963746223565,0.6148036253776435,3389,79,1335
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,raw_zscore,mad,2.405839126295464,60,1211,2099,19,0.04720692368214005,0.759493670886076,0.08888888888888889,0.3658610271903323,0.6341389728096677,3389,79,1271
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,diff_score,percentile,1.7589997560000001,5,77,3233,74,0.06097560975609756,0.06329113924050633,0.06211180124223603,0.02326283987915408,0.9767371601208459,3389,79,82
ETTh1,nlinear,multivariate,96,42,mean,level_shift,3407,0.02,3.0,diff_score,mean_std,1.600803993648972,7,103,3207,72,0.06363636363636363,0.08860759493670886,0.07407407407407407,0.031117824773413898,0.9688821752265862,3389,79,110
